classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_i,tamerlano_act_i_track_18,18,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_i/18-tamerlano_act_i_track_18.wav,58349
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_i,tamerlano_act_i_track_21,21,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_i/21-tamerlano_act_i_track_21.wav,58345
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_i,tamerlano_act_i_track_6,6,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_i/6-tamerlano_act_i_track_6.wav,58332
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_ii,tamerlano_act_i_track_1,1,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/1-tamerlano_act_i_track_1.wav,58295
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_ii,tamerlano_act_i_track_13,13,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/13-tamerlano_act_i_track_13.wav,58298
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_ii,tamerlano_act_i_track_17,17,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/17-tamerlano_act_i_track_17.wav,58306
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_ii,tamerlano_act_i_track_20,20,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/20-tamerlano_act_i_track_20.wav,58307
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_ii,tamerlano_act_i_track_5,5,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/5-tamerlano_act_i_track_5.wav,58315
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_ii,tamerlano_act_i_track_9,9,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/9-tamerlano_act_i_track_9.wav,58310
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_ii,tamerlano_act_ii_track_12,12,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/12-tamerlano_act_ii_track_12.wav,58322
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_ii,tamerlano_act_ii_track_16,16,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/16-tamerlano_act_ii_track_16.wav,58290
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_ii,tamerlano_act_ii_track_2,2,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/2-tamerlano_act_ii_track_2.wav,58293
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_ii,tamerlano_act_ii_track_23,23,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/23-tamerlano_act_ii_track_23.wav,58303
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_ii,tamerlano_act_ii_track_6,6,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/6-tamerlano_act_ii_track_6.wav,58328
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_iii,tamerlano_act_iii_track_1,1,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/1-tamerlano_act_iii_track_1.wav,58281
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_iii,tamerlano_act_iii_track_13,13,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/13-tamerlano_act_iii_track_13.wav,58270
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_iii,tamerlano_act_iii_track_17,17,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/17-tamerlano_act_iii_track_17.wav,58266
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_iii,tamerlano_act_iii_track_20,20,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/20-tamerlano_act_iii_track_20.wav,58272
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_iii,tamerlano_act_iii_track_24,24,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/24-tamerlano_act_iii_track_24.wav,58277
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_iii,tamerlano_act_iii_track_5,5,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/5-tamerlano_act_iii_track_5.wav,58271
classical,english_concert_with_trevor_pinnock,handel_tamerlano_act_iii,tamerlano_act_iii_track_9,9,classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/9-tamerlano_act_iii_track_9.wav,58285
classical,ensemble_sreteniye,ancient_church_singing_of_byzantine_georgia_and_rus,come_let_us_worship_strochnoi_chant,4,classical/ensemble_sreteniye/ancient_church_singing_of_byzantine_georgia_and_rus/4-come_let_us_worship_strochnoi_chant.wav,57789
classical,ensemble_sreteniye,ancient_church_singing_of_byzantine_georgia_and_rus,o_my_soul_rise,15,classical/ensemble_sreteniye/ancient_church_singing_of_byzantine_georgia_and_rus/15-o_my_soul_rise!.wav,57784
classical,ensemble_sreteniye,ancient_church_singing_of_byzantine_georgia_and_rus,thou_art_our_joy_znamenny_chant,6,classical/ensemble_sreteniye/ancient_church_singing_of_byzantine_georgia_and_rus/6-thou_art_our_joy_znamenny_chant.wav,57791
classical,ensemble_sreteniye,don_t_cry_rachael,cherubic_hymn_georgian_chant,4,classical/ensemble_sreteniye/don_t_cry_rachael/4-cherubic_hymn_(georgian_chant).wav,57800
classical,ensemble_sreteniye,don_t_cry_rachael,open_to_me_the_doors_of_repentance_byzantine_chant_bulgarian_tradition,6,classical/ensemble_sreteniye/don_t_cry_rachael/6-open_to_me_the_doors_of_repentance_(byzantine_chant_bulgarian_tradition).wav,57802
classical,ensemble_sreteniye,don_t_cry_rachael,who_is_the_great_lord,9,classical/ensemble_sreteniye/don_t_cry_rachael/9-who_is_the_great_lord.wav,57805
classical,gleusteen_and_ordronneau,grieg_dvorak_franck,antonin_dvorak_violin_sonatin,7,classical/gleusteen_and_ordronneau/grieg_-_dvorak_-_franck/7-antonin_dvorak_violin_sonatin.wav,58246
classical,gleusteen_and_ordronneau,grieg_dvorak_franck,cesar_franck_sonata_for_violi,9,classical/gleusteen_and_ordronneau/grieg_-_dvorak_-_franck/9-cesar_franck_sonata_for_violi.wav,58242
classical,gonzalo_x_ruiz,imported_from_italy,adagio_sonata_for_oboe_and_ba,14,classical/gonzalo_x_ruiz/imported_from_italy/14-adagio_sonata_for_oboe_and_ba.wav,58361
classical,gonzalo_x_ruiz,imported_from_italy,allegro_sonata_for_oboe_and_b,13,classical/gonzalo_x_ruiz/imported_from_italy/13-allegro_sonata_for_oboe_and_b.wav,58363
classical,gonzalo_x_ruiz,imported_from_italy,allegro_sonata_for_oboe_and_b,8,classical/gonzalo_x_ruiz/imported_from_italy/8-allegro_sonata_for_oboe_and_b.wav,58352
classical,gonzalo_x_ruiz,imported_from_italy,allegro_k_239_two_sonatas,17,classical/gonzalo_x_ruiz/imported_from_italy/17-allegro_(k._239)_two_sonatas.wav,58354
classical,gonzalo_x_ruiz,imported_from_italy,largo_sonata_for_oboe_and_bas,7,classical/gonzalo_x_ruiz/imported_from_italy/7-largo_sonata_for_oboe_and_bas.wav,58368
classical,gonzalo_x_ruiz,imported_from_italy,non_tanto_adagio_sonata_for_o,20,classical/gonzalo_x_ruiz/imported_from_italy/20-non_tanto_adagio_sonata_for_o.wav,58359
classical,hanneke_van_proosdij,harpsichord_suites_of_chambonn,suite_in_c_major_courante_ir,18,classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/18-suite_in_c_major_-_courante_ir.wav,58111
classical,hanneke_van_proosdij,harpsichord_suites_of_chambonn,suite_in_d_minor_allemande_l,1,classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/1-suite_in_d_minor_-_allemande_l.wav,58122
classical,hanneke_van_proosdij,harpsichord_suites_of_chambonn,suite_in_d_minor_sarabande,3,classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/3-suite_in_d_minor_-_sarabande.wav,58115
classical,hanneke_van_proosdij,harpsichord_suites_of_chambonn,suite_in_f_major_chaconne,30,classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/30-suite_in_f_major_-_chaconne.wav,58116
classical,hanneke_van_proosdij,harpsichord_suites_of_chambonn,suite_in_g_major_double_de_l,8,classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/8-suite_in_g_major_-_double_de_l.wav,58136
classical,hanneke_van_proosdij,harpsichord_suites_of_chambonn,suite_in_g_major_pavanne_ent,7,classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/7-suite_in_g_major_-_pavanne_ent.wav,58131
classical,hanneke_van_proosdij,harpsichord_suites_of_chambonn,suite_in_g_minor_courante,23,classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/23-suite_in_g_minor_-_courante.wav,58128
classical,jacob_heringman,art_of_the_lute_player,ave_mario,29,classical/jacob_heringman/the_art_of_the_lute_player/29-ave_mario.wav,57157
classical,jacob_heringman,art_of_the_lute_player,fantasia_del_quinto_tono,23,classical/jacob_heringman/the_art_of_the_lute_player/23-Fantasia_[del_quinto_tono].wav,57158
classical,jacob_heringman,art_of_the_lute_player,fantasia_no_31,4,classical/jacob_heringman/the_art_of_the_lute_player/4-fantasia_(no._31).wav,57137
classical,jacob_heringman,art_of_the_lute_player,galliard_responce,15,classical/jacob_heringman/the_art_of_the_lute_player/15-galliard_responce.wav,57148
classical,jacob_heringman,art_of_the_lute_player,pavan,14,classical/jacob_heringman/the_art_of_the_lute_player/14-pavan.wav,57147
classical,jacob_heringman,art_of_the_lute_player,polish_dance,19,classical/jacob_heringman/the_art_of_the_lute_player/19-polish_dance.wav,57152
classical,jacob_heringman,art_of_the_lute_player,so_grand_e_la_peta,2,classical/jacob_heringman/the_art_of_the_lute_player/2-so_grand_e_la_peta.wav,57135
classical,jacob_heringman,black_cow,bakfard_un_gay_berdier,3,classical/jacob_heringman/black_cow/3-bakfard_un_gay_berdier.wav,57193
classical,jacob_heringman,black_cow,bakfark_fantasia,8,classical/jacob_heringman/black_cow/8-bakfark_fantasia.wav,57198
classical,jacob_heringman,black_cow,bakfark_si_grand_e_la_pieta,4,classical/jacob_heringman/black_cow/4-bakfark_si_grand_e_la_pieta.wav,57194
classical,jacob_heringman,black_cow,waissel_polish_dance,14,classical/jacob_heringman/black_cow/14-waissel_polish_dance.wav,57209
classical,jacob_heringman,black_cow,waissel_polish_dance,20,classical/jacob_heringman/black_cow/20-waissel_polish_dance.wav,57206
classical,jacob_heringman,black_cow,waissel_polish_dance,9,classical/jacob_heringman/black_cow/9-waissel_polish_dance.wav,57199
classical,jacob_heringman,holburns_passion,fantasia_lute,18,classical/jacob_heringman/holburns_passion/18-fantasia_(lute).wav,57114
classical,jacob_heringman,holburns_passion,galliard_cittern_with_a_bass,23,classical/jacob_heringman/holburns_passion/23-galliard_(cittern_with_a_bass).wav,57107
classical,jacob_heringman,holburns_passion,galliard_the_fairy_rownde_lute,12,classical/jacob_heringman/holburns_passion/12-galliard_the_fairy-rownde_(lute).wav,57120
classical,jacob_heringman,holburns_passion,horne_pype_cittern,10,classical/jacob_heringman/holburns_passion/10-a_horne_pype_(cittern).wav,57132
classical,jacob_heringman,holburns_passion,pavan_lute,13,classical/jacob_heringman/holburns_passion/13-pavan_(lute).wav,57112
classical,jacob_heringman,holburns_passion,queenes_galliard_cittern_with,21,classical/jacob_heringman/holburns_passion/21-queenes_galliard_(cittern_with.wav,57127
classical,jacob_heringman,jane_pickeringe_s_lute_book,almaine_by_francis_cuttinge,4,classical/jacob_heringman/jane_pickeringe_s_lute_book/4-almaine_by_francis_cuttinge.wav,57220
classical,jacob_heringman,jane_pickeringe_s_lute_book,country_dance,15,classical/jacob_heringman/jane_pickeringe_s_lute_book/15-a_country_dance.wav,57224
classical,jacob_heringman,jane_pickeringe_s_lute_book,fantasia,28,classical/jacob_heringman/jane_pickeringe_s_lute_book/28-a_fantasia.wav,57223
classical,jacob_heringman,jane_pickeringe_s_lute_book,horne_pipe,17,classical/jacob_heringman/jane_pickeringe_s_lute_book/17-horne-pipe.wav,57229
classical,jacob_heringman,jane_pickeringe_s_lute_book,pauin_by_mr_daniell_bachler,26,classical/jacob_heringman/jane_pickeringe_s_lute_book/26-a_pauin_by_mr_daniell_bachler.wav,57241
classical,jacob_heringman,jane_pickeringe_s_lute_book,sweet_robyne,30,classical/jacob_heringman/jane_pickeringe_s_lute_book/30-sweet_robyne.wav,57234
classical,jacob_heringman,jane_pickeringe_s_lute_book,toye,2,classical/jacob_heringman/jane_pickeringe_s_lute_book/2-a_toye.wav,57213
classical,jacob_heringman,jane_pickeringe_s_lute_book,toye_the_friar_and_the_nun,24,classical/jacob_heringman/jane_pickeringe_s_lute_book/24-a_toye_(the_friar_and_the_nun).wav,57225
classical,jacob_heringman,josquin_des_prez_lute_settings,bakfark_faulte_d_argent,3,classical/jacob_heringman/josquin_des_prez_lute_settings/3-bakfark_faulte_d_argent.wav,57244
classical,jacob_heringman,josquin_des_prez_lute_settings,da_ripa_part_ii_per_illud_ave,10,classical/jacob_heringman/josquin_des_prez_lute_settings/10-da_ripa_part_ii_per_illud_ave.wav,57257
classical,jacob_heringman,josquin_des_prez_lute_settings,de_fuenllana_primero_kyrie,12,classical/jacob_heringman/josquin_des_prez_lute_settings/12-de_fuenllana_primero_kyrie.wav,57258
classical,jacob_heringman,josquin_des_prez_lute_settings,gintzler_circumdederunt_me,17,classical/jacob_heringman/josquin_des_prez_lute_settings/17-gintzler_circumdederunt_me.wav,57253
classical,jacob_heringman,josquin_des_prez_lute_settings,newsidler_adieu_mes_amours,18,classical/jacob_heringman/josquin_des_prez_lute_settings/18-newsidler_adieu_mes_amours.wav,57261
classical,jacob_heringman,siena_lute_book,fantasia_17_fiorentino,11,classical/jacob_heringman/siena_lute_book/11-fantasia_17_(fiorentino).wav,57163
classical,jacob_heringman,siena_lute_book,fantasia_33_dentice,12,classical/jacob_heringman/siena_lute_book/12-fantasia_33_(dentice).wav,57178
classical,jacob_heringman,siena_lute_book,fantasia_79_anon,5,classical/jacob_heringman/siena_lute_book/5-fantasia_79_(anon).wav,57176
classical,jacob_heringman,siena_lute_book,gagliarda_154_anon,24,classical/jacob_heringman/siena_lute_book/24-gagliarda_154_(anon).wav,57184
classical,jacob_heringman,siena_lute_book,passemezo_del_giorgio_mlb9_anon,8,classical/jacob_heringman/siena_lute_book/8-passemezo_del_giorgio_mlb9_(anon).wav,57165
classical,jacob_heringman,siena_lute_book,ricercar_ottavo_56_da_modena,15,classical/jacob_heringman/siena_lute_book/15-ricercar_ottavo_56_(da_modena).wav,57170
classical,jacob_heringman,siena_lute_book,romanesco_anon_bl_ms_stow_389,28,classical/jacob_heringman/siena_lute_book/28-romanesco_(anon_bl_ms_stow_389).wav,57182
classical,jacob_heringman_and_catherine,alonso_mudarra_songs_and_solos,clamabar_autem_mulier_cananea,25,classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/25-clamabar_autem_mulier_cananea.wav,57299
classical,jacob_heringman_and_catherine,alonso_mudarra_songs_and_solos,exurge_quare_obdormis_domine,16,classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/16-exurge_quare_obdormis_domine.wav,57293
classical,jacob_heringman_and_catherine,alonso_mudarra_songs_and_solos,fantasia_del_quarto_tono_4_co,18,classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/18-fantasia_del_quarto_tono_(4_co.wav,57292
classical,jacob_heringman_and_catherine,alonso_mudarra_songs_and_solos,fantasia_en_la_manera_de_ludov,13,classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/13-fantasia_en_la_manera_de_ludov.wav,57289
classical,jacob_heringman_and_catherine,alonso_mudarra_songs_and_solos,itene_a_l_ombra_degli_ameni_fa,26,classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/26-itene_a_l_ombra_degli_ameni_fa.wav,57316
classical,jacob_heringman_and_catherine,alonso_mudarra_songs_and_solos,pavana_4_course_guitar,21,classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/21-pavana_(4_course_guitar).wav,57291
classical,jacob_heringman_and_catherine,alonso_mudarra_songs_and_solos,si_me_llaman_a_mi_llaman,1,classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/1-si_me_llaman_a_mi_llaman.wav,57318
classical,jacob_heringman_and_catherine,alonso_mudarra_songs_and_solos,tientos_del_tercero_tono,7,classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/7-tientos_(del_tercero_tono).wav,57317
classical,jacob_heringman_and_catherine,luis_milan_el_maestro,fantasia_14,12,classical/jacob_heringman_and_catherine/luis_milan_el_maestro/12-fantasia_14.wav,57263
classical,jacob_heringman_and_catherine,luis_milan_el_maestro,fantasia_6,6,classical/jacob_heringman_and_catherine/luis_milan_el_maestro/6-fantasia_6.wav,57264
